"","iso3c","X","country","WGI_aver","WH","WBI_aver","NRR","share20","gdpcapita","inverse","noOECD","PEPE","Y_N_P17","YperH","ilo_pubemp","govcons","migr_pop","NRR2","pubemp_cit","MJH","bickhours","YonH","log_nrr2","log_YonH","AIC","AIC_H","AIC_HnoR","logAIC","logY17","logWH","rent_capita","log_rentcapita","NRR07","lognrr07","Y_P_20Y","logY_P_20Y","Y_P_20YperH","logyperh20y","logAIC_H","pub_NRR07","logpub_NRR07","logPEPE","wgi7_10","PEPE100","refyear","gdppc_e9ry","ln_gdppc_e9ry","q_e9ry","t1_e9ry","t2_e9ry","coreDummy","hwp_a_all","hwp_a_young","hwp_a_prime","hwp_a_old","hwp_m_all","hwp_m_young","hwp_m_prime","hwp_m_old","hwp_f_all","hwp_f_young","hwp_f_prime","hwp_f_old","er_a_all","er_a_young","er_a_prime","er_a_old","er_m_all","er_m_young","er_m_prime","er_m_old","er_f_all","er_f_young","er_f_prime","er_f_old","hwe_a_all","hwe_a_young","hwe_a_prime","hwe_a_old","hwe_m_all","hwe_m_young","hwe_m_prime","hwe_m_old","hwe_f_all","hwe_f_young","hwe_f_prime","hwe_f_old","hwp_a_non_young_edu1","hwp_a_all_edu1","hwp_a_prime_edu1","hwp_a_old_edu1","hwp_m_prime_edu1","hwp_m_old_edu1","hwp_f_prime_edu1","hwp_f_old_edu1","hwp_a_non_young_edu2","hwp_a_all_edu2","hwp_a_prime_edu2","hwp_a_old_edu2","hwp_m_prime_edu2","hwp_m_old_edu2","hwp_f_prime_edu2","hwp_f_old_edu2","hwp_a_non_young_edu3","hwp_a_all_edu3","hwp_a_prime_edu3","hwp_a_old_edu3","hwp_m_prime_edu3","hwp_m_old_edu3","hwp_f_prime_edu3","hwp_f_old_edu3","hwp_a_non_young_edu5","hwp_a_all_edu5","hwp_a_prime_edu5","hwp_a_old_edu5","hwp_m_prime_edu5","hwp_m_old_edu5","hwp_f_prime_edu5","hwp_f_old_edu5","er_a_non_young_edu1","er_a_all_edu1","er_a_prime_edu1","er_a_old_edu1","er_m_prime_edu1","er_m_old_edu1","er_f_prime_edu1","er_f_old_edu1","er_a_non_young_edu2","er_a_all_edu2","er_a_prime_edu2","er_a_old_edu2","er_m_prime_edu2","er_m_old_edu2","er_f_prime_edu2","er_f_old_edu2","er_a_non_young_edu3","er_a_all_edu3","er_a_prime_edu3","er_a_old_edu3","er_m_prime_edu3","er_m_old_edu3","er_f_prime_edu3","er_f_old_edu3","er_a_non_young_edu5","er_a_all_edu5","er_a_prime_edu5","er_a_old_edu5","er_m_prime_edu5","er_m_old_edu5","er_f_prime_edu5","er_f_old_edu5","hwe_a_non_young_edu1","hwe_a_all_edu1","hwe_a_prime_edu1","hwe_a_old_edu1","hwe_m_prime_edu1","hwe_m_old_edu1","hwe_f_prime_edu1","hwe_f_old_edu1","hwe_a_non_young_edu2","hwe_a_all_edu2","hwe_a_prime_edu2","hwe_a_old_edu2","hwe_m_prime_edu2","hwe_m_old_edu2","hwe_f_prime_edu2","hwe_f_old_edu2","hwe_a_non_young_edu3","hwe_a_all_edu3","hwe_a_prime_edu3","hwe_a_old_edu3","hwe_m_prime_edu3","hwe_m_old_edu3","hwe_f_prime_edu3","hwe_f_old_edu3","hwe_a_non_young_edu5","hwe_a_all_edu5","hwe_a_prime_edu5","hwe_a_old_edu5","hwe_m_prime_edu5","hwe_m_old_edu5","hwe_f_prime_edu5","hwe_f_old_edu5","hwe_a_all_ind1","hwe_a_all_ind2","hwe_a_all_ind3","hwe_a_all_ind5","hwp_a_all_USweights","hwp_a_non_young_US_eduwgt","hwp_a_non_young_USage_edu","hwe_a_non_young_US_indwgt","hwe_a_all_US_indwgt","hwp_a_15_19","hwp_a_20_24","hwp_a_25_29","hwp_a_30_34","hwp_a_35_39","hwp_a_40_44","hwp_a_45_49","hwp_a_50_54","hwp_a_55_59","hwp_a_60_64","hwp_a_65_69","hwp_a_70_74","hwp_a_75_79","hwp_a_80_84","hwp_a_85plus","hwp_a_25_34","hwp_a_35_44","hwp_a_45_54","hwp_a_55_64","hwp_a_65_74","hwp_a_75_84","hwp_a_25_34_edu1","hwp_a_25_34_edu2","hwp_a_25_34_edu3","hwp_a_35_44_edu1","hwp_a_35_44_edu2","hwp_a_35_44_edu3","hwp_a_45_54_edu1","hwp_a_45_54_edu2","hwp_a_45_54_edu3","hwp_a_55_64_edu1","hwp_a_55_64_edu2","hwp_a_55_64_edu3","hwp_a_65_74_edu1","hwp_a_65_74_edu2","hwp_a_65_74_edu3","hwp_a_75_84_edu1","hwp_a_75_84_edu2","hwp_a_75_84_edu3","hwp_a_85plus_edu1","hwp_a_85plus_edu2","hwp_a_85plus_edu3","sh_mwj_ws_hr_all","sh_wj_emp","sh_na_emp","sh_wj_ws","sh_mwjse_ws_hr_all","q_o9ry","gdppc_o9ry","ln_gdppc_o9ry","robustDummy","n","N_adults","year"
"180","STP",180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.614185709,1.285143226,3331.031591,8.11103732208746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","SUR",181,"Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,15790.53024,NA,0.28803846,0.179091802,7.213520705,19.18094903,0.3104315,NA,NA,NA,2.953969682,NA,9305.708482,NA,NA,9.138383306,9.667165687,NA,3028.773557,"8.01591305",13.89879338,2.631873975,15625.62889,9.65666772275464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","SVK",182,"Slovak Republic",0.709484137,41,0.264599204,0,35.56153846,16559.56017,0.149042755,0,0.305772282,25327.64605,11.87975894,0.267723808,0.271053744,2.638851209,0.347394953,0.274980124,NA,23.37147903,20.84036341,-1.05441852,3.036891655,19556.67888,16.09183475,16.03593253,9.881072138,10.13965181,3.151516434,87.98696409,"4.477188668",0.336331651,-1.086688705,24287.37064,10.0977117674749,19.9843929175585,2.99495161479715,2.77831198495701,0.102840896435098,-2.26489539321407,-1.18491463053711,9.290515863,30.5772282,2005,18166.57421875,9.80733871459961,3,8.40285968780518,9.71706771850586,1,19.4458198547363,9.93922996520996,29.5092926025391,5.50139951705933,23.3714790344238,11.055811882019,33.166877746582,9.92833805084229,15.8258209228516,8.77646446228027,25.8395118713379,2.39742183685303,0.497857749462128,0.255544453859329,0.752605259418488,0.146135777235031,0.577202618122101,0.279375016689301,0.813431799411774,0.2537761926651,0.424690842628479,0.230728194117546,0.691575884819031,0.0706629753112793,39.0589866638184,38.8943290710449,39.2095222473145,37.645809173584,40.4909439086914,39.573371887207,40.7740135192871,39.1224174499512,37.264331817627,38.0381088256836,37.3632354736328,33.9275512695312,5.03101778030396,3.47116255760193,13.5596685409546,0.916423797607422,13.3784427642822,2.19081544876099,13.6792459487915,0.452610045671463,25.3364429473877,24.1078605651855,30.6038513183594,8.0345401763916,34.1839981079102,12.1965579986572,26.83935546875,3.80089044570923,29.7190093994141,29.527229309082,34.4965896606445,13.4779949188232,38.192497253418,15.8789854049683,30.6680870056152,9.86471176147461,21.7799510955811,19.4458198547363,29.5092926025391,5.50139951705933,33.166877746582,9.92833805084229,25.8395118713379,2.39742183685303,0.131214007735252,0.0908157825469971,0.351603627204895,0.024888401851058,0.335736006498337,0.0549797229468822,0.362073540687561,0.013936691917479,0.645008683204651,0.61401492357254,0.777212679386139,0.21075738966465,0.836490988731384,0.311668992042542,0.714881956577301,0.10810898244381,0.77433443069458,0.770547330379486,0.893294394016266,0.369939208030701,0.942659914493561,0.408413678407669,0.84215784072876,0.312038481235504,0.557352423667908,0.497857749462128,0.752605259418488,0.146135777235031,0.813431799411774,0.2537761926651,0.691575884819031,0.0706629753112793,38.3420791625977,38.2220191955566,38.5652122497559,36.8213195800781,39.8481025695801,39.8476982116699,37.7802963256836,32.476146697998,39.2807769775391,39.2626609802246,39.3764190673828,38.1222229003906,40.8659477233887,39.1330490112305,37.543758392334,35.1579513549805,38.380069732666,38.3198127746582,38.6172676086426,36.4329986572266,40.5156707763672,38.8796615600586,36.4160804748535,31.6137676239014,39.077522277832,39.0589866638184,39.2095222473145,37.645809173584,40.7740135192871,39.1224174499512,37.3632354736328,33.9275512695312,40.4691200256348,39.3710594177246,38.7264099121094,39.0594749450684,19.3455104827881,26.4170055389404,23.7302513122559,38.9032363891602,38.8874549865723,1.19305729866028,18.0889282226562,26.3120193481445,28.8628253936768,30.7968425750732,32.3393173217773,30.7936325073242,28.6716003417969,17.2917766571045,4.28931617736816,0.877424418926239,0.37503981590271,0.0742835626006126,0.0086708003655076,0,27.4891414642334,31.5879249572754,29.7598400115967,11.528489112854,0.638036608695984,0.0485310778021812,6.1928014755249,28.5753211975098,31.735258102417,13.5214509963989,32.5677223205566,36.067325592041,17.5125293731689,30.9212760925293,36.6426391601562,3.47723579406738,12.849289894104,19.9649391174316,0.0862600207328796,0.588723361492157,4.52131319046021,0.0402066931128502,0.0577663369476795,0.124923706054688,NA,NA,NA,0.0451867617666721,0.870369493961334,0.0035446269903332,0.873465657234192,0,3,17143.22265625,9.74935817718506,2,0.735449731349945,97867,2005
"183","SVN",183,"Slovenia",0.969547337,40.3,0.257242012,0,34.77857143,23543.10743,0.143481341,0,0.292170909,33212.28377,15.84857977,0.25093376,0.192133749,10.56462206,0.234002655,0.280575501,NA,23.94749641,26.67075313,-1.448158467,3.283567577,22204.62912,17.83117914,17.78945371,10.00805607,10.41067508,3.175863784,77.71762581,"4.353082076",0.227931206,-1.474333731,32862.54616,10.4000888736777,26.3899002517258,3.27298137073264,2.88094856204959,0.0665948676464862,-2.69422322120473,-1.23041634314338,9.030452663,29.2170909,2005,26298.052734375,10.1772499084473,3,8.40285968780518,9.71706771850586,1,20.1659107208252,10.6465444564819,31.0874156951904,6.17853450775146,23.9474964141846,12.9194860458374,34.1159172058105,9.85620307922363,16.5997543334961,8.24182987213135,27.9433174133301,3.40779995918274,0.553938329219818,0.340577870607376,0.837851107120514,0.173238098621368,0.61988353729248,0.380613267421722,0.863854050636292,0.266609638929367,0.491749912500381,0.298221439123154,0.810855627059937,0.102892525494099,36.404613494873,31.2602367401123,37.1037483215332,35.6649856567383,38.632251739502,33.9438667297363,39.4926872253418,36.9686660766602,33.7564964294434,27.6366119384766,34.4615211486816,33.1199951171875,14.066858291626,11.6623048782349,26.3889503479004,5.56528043746948,29.5760841369629,10.4500398635864,23.5323600769043,3.71134948730469,23.9326362609863,22.6201801300049,31.6362056732178,5.57211351394653,34.4336853027344,8.59198474884033,28.2231998443604,2.14149451255798,27.1964626312256,27.1464710235596,33.273136138916,10.2567338943481,37.0139465332031,12.8891458511353,30.5501747131348,6.56378984451294,21.9211807250977,20.1661052703857,31.0874156951904,6.17853450775146,34.1159172058105,9.85620307922363,27.9433174133301,3.40779995918274,0.367103904485703,0.315436959266663,0.688470244407654,0.145378455519676,0.734228372573853,0.256179481744766,0.647457778453827,0.103325724601746,0.642888367176056,0.617340683937073,0.845104038715363,0.160932034254074,0.873846054077148,0.239261656999588,0.810037851333618,0.0719484388828278,0.77063375711441,0.769122004508972,0.937207937240601,0.306280851364136,0.943090200424194,0.367998600006104,0.93292623758316,0.2196986079216,0.593279778957367,0.553943693637848,0.837851107120514,0.173238098621368,0.863854050636292,0.266609638929367,0.810855627059937,0.102892525494099,38.3184661865234,36.9719047546387,38.329833984375,38.2813301086426,40.2818603515625,40.7918701171875,36.3457832336426,35.9189300537109,37.2267379760742,36.6413230895996,37.4346885681152,34.6240158081055,39.4047508239746,35.9104118347168,34.8418273925781,29.7642955780029,35.2910346984863,35.2954025268555,35.5024070739746,33.4880027770996,39.2475166320801,35.0249862670898,32.7466125488281,29.8763389587402,36.949146270752,36.404613494873,37.1037483215332,35.6649856567383,39.4926872253418,36.9686660766602,34.4615211486816,33.1199951171875,40.7087249755859,37.306282043457,35.1121711730957,36.4352760314941,20.478214263916,25.0594100952148,23.7072582244873,36.1110153198242,35.6550979614258,3.16163635253906,17.2666416168213,28.1009464263916,32.8934440612793,34.0514068603516,33.4299583435059,32.1284828186035,26.0182628631592,15.914776802063,5.85702657699585,3.87874245643616,2.8538978099823,1.31993699073792,1.22196292877197,0.361406266689301,30.3646659851074,33.7522773742676,29.1869773864746,11.3264532089233,3.39184546470642,1.28504717350006,27.6059226989746,30.720401763916,30.3910312652588,30.1689014434814,34.2852935791016,34.951602935791,23.6284713745117,29.8504085540771,35.003719329834,10.9620561599731,9.55237579345703,17.7886486053467,4.65789222717285,2.13128638267517,2.87323832511902,1.68131136894226,0.868929982185364,0.278147399425507,0.197439566254616,0.714306831359863,0.322068005800247,0.0365352258086205,0.848624169826508,0,0.848624169826508,0,3,24179.50390625,10.0932607650757,2,0.809523820877075,62173,2005
"184","SWE",184,"Sweden",1.749623959,37.6,NA,1,36.45,53184.5067,0.129038519,0,NA,48436.06134,24.77294463,0.287145791,0.203396298,13.8273758,0.559627473,0.333221593,NA,20.92020226,44.52455605,-0.578698635,3.796040858,31513.52761,28.9686194,28.80650305,10.35817218,10.78799988,3.040715307,271.0615061,"5.602345755",0.827576572,-0.188046024,47508.26967,10.7686590731852,43.6716891750034,3.77670004719372,3.3662131544496,NA,NA,NA,8.250376041,NA,2005,36854.53515625,10.5147342681885,3,8.40285968780518,9.71706771850586,1,17.7176532745361,10.1310119628906,26.1878719329834,9.73942470550537,20.920202255249,11.0440607070923,30.1477813720703,12.127739906311,14.6132850646973,9.17107772827148,22.0933494567871,7.68059539794922,0.58269876241684,0.385665446519852,0.838948011398315,0.328193634748459,0.621087193489075,0.37372499704361,0.86637419462204,0.380575686693192,0.545487225055695,0.398219048976898,0.810589492321014,0.283038109540939,30.4061965942383,26.268913269043,31.2151298522949,29.6758480072021,33.6831970214844,29.5513019561768,34.7976455688477,31.866828918457,26.7894172668457,23.0302333831787,27.2559032440186,27.1362590789795,14.9088382720947,12.4665613174438,22.831506729126,9.6003589630127,27.2252788543701,12.5540332794189,16.542121887207,6.55375480651855,23.0080490112305,22.3260231018066,26.501184463501,14.6644411087036,30.6381378173828,17.1331691741943,21.6855792999268,12.1588268280029,24.8245792388916,24.470531463623,27.2238273620605,18.6372928619385,30.8846340179443,20.3317489624023,24.5344486236572,17.2695827484131,21.872350692749,20.4899044036865,26.2649154663086,13.80016040802,30.2050151824951,16.14870262146,22.1870651245117,11.5218734741211,0.482065707445145,0.424864441156387,0.715733826160431,0.325499504804611,0.785585761070251,0.394017904996872,0.615745544433594,0.254825353622437,0.742679059505463,0.726359069347382,0.845870971679688,0.496197700500488,0.874971330165863,0.535269260406494,0.811996877193451,0.456542372703552,0.810839951038361,0.800882935523987,0.884531676769257,0.620800375938416,0.898536741733551,0.644043147563934,0.874243021011353,0.602039575576782,0.708858847618103,0.6724454164505,0.841560781002045,0.464993298053741,0.868074893951416,0.506941199302673,0.814119756221771,0.424300253391266,30.9269828796387,29.3424434661865,31.8994369506836,29.4942359924316,34.6560249328613,31.8615818023682,26.8651924133301,25.7186126708984,30.9797992706299,30.7368965148926,31.3300552368164,29.5536251068115,35.0161628723145,32.0085067749023,26.7064819335938,26.632417678833,30.6158809661865,30.554443359375,30.7776737213135,30.0213928222656,34.372142791748,31.5689239501953,28.063648223877,28.6851272583008,30.8557205200195,30.4707336425781,31.2097663879395,29.6781921386719,34.7954025268555,31.8551788330078,27.2528266906738,27.1550006866455,38.8416328430176,32.2883987426758,29.5954475402832,30.3974208831787,18.9322090148926,23.4713897705078,21.3151741027832,30.7694511413574,30.2987098693848,4.21845483779907,16.8078670501709,23.3333225250244,24.329626083374,26.6656665802002,27.4276237487793,27.931282043457,27.1888809204102,24.6925144195557,16.74534034729,3.231440782547,1.07966065406799,0,0,0,23.861156463623,27.0409030914307,27.5614986419678,20.9943866729736,2.26467943191528,0,19.668737411499,24.0078983306885,24.9013290405273,23.1377868652344,27.7388458251953,27.2898921966553,24.2779731750488,27.4031944274902,30.15061378479,17.533296585083,20.7242660522461,25.7359352111816,1.77468037605286,2.51255393028259,3.12950587272644,NA,NA,NA,NA,NA,NA,0.0519060343503952,NA,NA,NA,0,3,37525.90625,10.5327863693237,2,0.899470925331116,147131,2005
"185","SWZ",185,"Eswatini",-0.595562094,48.8694,0.190718845,3,58.8,4180.483886,0.185033119,1,0.264897704,7436.159754,2.926229342,0.213571413,0.179320161,2.402403288,3.136559474,0.218828558,0.056874872,NA,NA,1.14344526,NA,7933.030186,NA,NA,8.978790358,8.914109832,NA,233.2395733,"5.452066137",2.374883948,0.865369557,7287.306036,8.89388921431826,NA,NA,NA,0.629101305091655,-0.461874670790985,-1.32841155016334,10.595562094,26.4897704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","SXM",186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41974.44881,10.6448163504718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","SYC",187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107701101,-2.219153356,22196.97186,10.007711155854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","SYR",188,"Syrian Arab Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.306757248,5.668282228,23.98518171,NA,NA,NA,NA,3.177477902,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.56175492,3.070967517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","TCA",189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001660992,-5.929056293,25932.72594,10.1632609998873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
